Termid,Regd No,Course,Grade,CA_100,MTT_50,ETT_100,ETP_100,Course_Att,MHRDName,CA_1,CA_2,CA_3,CA_4,Height,Weight,ScholarType,Direction,Gender,Medium,CourseType,ProgramType
218192,2404776,KHZ54,B+,80,27,70,,94,Bachelor of Technology in Computer Science and Engineering (Cyber Security),24,24,25,7,178,93,Hostler,West,Male,English,Theory,UG
218192,2404776,KHZ55,A+,88,,,79,100,Bachelor of Technology in Computer Science and Engineering (Cyber Security),4,18,32,34,178,93,Hostler,West,Male,English,Theory,UG
218192,2404776,KHZ56,B+,79,15,49,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),70,8,0,1,178,93,Hostler,West,Male,English,Theory,UG
218192,2404776,KHZ57,A+,67,32,88,,95,Bachelor of Technology in Computer Science and Engineering (Cyber Security),57,5,2,3,178,93,Hostler,West,Male,English,Theory,UG
218192,2404776,KHZ58,A,62,37,69,,95,Bachelor of Technology in Computer Science and Engineering (Cyber Security),32,18,0,12,178,93,Hostler,West,Male,English,Theory,UG
218192,2442776,KHZ28,A,57,33,68,,98,Bachelor of Technology in Computer Science and Engineering (Cyber Security),36,13,4,4,168,94,Day Scholar,West,Female,English,Theory,UG
218192,2442776,KHZ51,B,49,28,53,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),43,6,0,0,168,94,Day Scholar,West,Female,English,Theory,UG
218192,2442776,KHZ52,A,90,,,70,100,Bachelor of Technology in Computer Science and Engineering (Cyber Security),79,2,1,8,168,94,Day Scholar,West,Female,English,Theory,UG
218192,2442776,KHZ53,A,86,24,60,,95,Bachelor of Technology in Computer Science and Engineering (Cyber Security),73,8,3,2,168,94,Day Scholar,West,Female,English,Theory,UG
218192,2442776,KHZ54,B,79,23,48,,80,Bachelor of Technology in Computer Science and Engineering (Cyber Security),46,25,0,8,168,94,Day Scholar,West,Female,English,Theory,UG
218192,2442776,KHZ55,B+,72,,,60,100,Bachelor of Technology in Computer Science and Engineering (Cyber Security),63,4,0,5,168,94,Day Scholar,West,Female,English,Theory,UG
218192,2442776,KHZ56,B+,79,22,55,,95,Bachelor of Technology in Computer Science and Engineering (Cyber Security),56,17,0,6,168,94,Day Scholar,West,Female,English,Theory,UG
218192,2442776,KHZ57,A,65,42,72,,85,Bachelor of Technology in Computer Science and Engineering (Cyber Security),29,27,1,8,168,94,Day Scholar,West,Female,English,Theory,UG
218192,2442776,KHZ58,B,80,28,35,,88,Bachelor of Technology in Computer Science and Engineering (Cyber Security),7,27,37,9,168,94,Day Scholar,West,Female,English,Theory,UG
218192,2451776,KHZ28,B+,73,37,82,,61,Bachelor of Technology in Computer Science and Engineering (Cyber Security),1,55,7,10,159,97,Hostler,North,Female,English,Theory,UG
218192,2451776,KHZ51,B,32,37,59,,78,Bachelor of Technology in Computer Science and Engineering (Cyber Security),18,1,5,8,159,97,Hostler,North,Female,English,Theory,UG
218192,2451776,KHZ52,B+,71,,,68,77,Bachelor of Technology in Computer Science and Engineering (Cyber Security),52,14,4,1,159,97,Hostler,North,Female,English,Theory,UG
218192,2451776,KHZ53,B,49,30,55,,77,Bachelor of Technology in Computer Science and Engineering (Cyber Security),43,6,0,0,159,97,Hostler,North,Female,English,Theory,UG
218192,2451776,KHZ54,B+,65,34,65,,81,Bachelor of Technology in Computer Science and Engineering (Cyber Security),15,1,18,31,159,97,Hostler,North,Female,English,Theory,UG
218192,2451776,KHZ55,B+,75,,,73,74,Bachelor of Technology in Computer Science and Engineering (Cyber Security),18,25,29,3,159,97,Hostler,North,Female,English,Theory,UG
218192,2451776,KHZ56,C,45,24,39,,75,Bachelor of Technology in Computer Science and Engineering (Cyber Security),21,11,1,12,159,97,Hostler,North,Female,English,Theory,UG
218192,2451776,KHZ57,A,88,37,66,,76,Bachelor of Technology in Computer Science and Engineering (Cyber Security),48,38,1,1,159,97,Hostler,North,Female,English,Theory,UG
218192,2451776,KHZ58,B+,80,47,36,,83,Bachelor of Technology in Computer Science and Engineering (Cyber Security),6,44,28,2,159,97,Hostler,North,Female,English,Theory,UG
218192,2535776,KHZ28,B+,61,34,63,,89,Bachelor of Technology in Computer Science and Engineering (Cyber Security),40,13,1,7,151,93,Hostler,South,Male,Regional,Theory,UG
218192,2535776,KHZ51,B,50,25,52,,92,Bachelor of Technology in Computer Science and Engineering (Cyber Security),14,34,0,2,151,93,Hostler,South,Male,Regional,Theory,UG
218192,2535776,KHZ52,B,78,,,55,72,Bachelor of Technology in Computer Science and Engineering (Cyber Security),8,40,29,1,151,93,Hostler,South,Male,Regional,Theory,UG
218192,2535776,KHZ53,B+,65,27,68,,88,Bachelor of Technology in Computer Science and Engineering (Cyber Security),37,25,2,1,151,93,Hostler,South,Male,Regional,Theory,UG
218192,2535776,KHZ54,B,72,27,43,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),20,20,26,6,151,93,Hostler,South,Male,Regional,Theory,UG
218192,2535776,KHZ55,A,67,,,92,100,Bachelor of Technology in Computer Science and Engineering (Cyber Security),49,6,5,7,151,93,Hostler,South,Male,Regional,Theory,UG
218192,2535776,KHZ56,B+,64,34,49,,88,Bachelor of Technology in Computer Science and Engineering (Cyber Security),59,5,0,0,151,93,Hostler,South,Male,Regional,Theory,UG
218192,2535776,KHZ57,B+,74,25,55,,89,Bachelor of Technology in Computer Science and Engineering (Cyber Security),62,0,7,5,151,93,Hostler,South,Male,Regional,Theory,UG
218192,2535776,KHZ58,A,62,23,68,,87,Bachelor of Technology in Computer Science and Engineering (Cyber Security),3,41,5,13,151,93,Hostler,South,Male,Regional,Theory,UG
218192,2610776,KHZ28,B+,51,23,60,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),37,3,2,9,184,42,Hostler,North,Male,Hindi,Theory,UG
218192,2610776,KHZ51,C,37,13,48,,85,Bachelor of Technology in Computer Science and Engineering (Cyber Security),13,11,6,7,184,42,Hostler,North,Male,Hindi,Theory,UG
218192,2610776,KHZ52,B+,93,,,42,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),32,44,5,12,184,42,Hostler,North,Male,Hindi,Theory,UG
218192,2610776,KHZ53,C,40,20,52,,87,Bachelor of Technology in Computer Science and Engineering (Cyber Security),35,1,3,1,184,42,Hostler,North,Male,Hindi,Theory,UG
218192,2610776,KHZ54,C,69,8,43,,35,Bachelor of Technology in Computer Science and Engineering (Cyber Security),45,11,6,7,184,42,Hostler,North,Male,Hindi,Theory,UG
218192,2610776,KHZ55,B+,68,,,71,80,Bachelor of Technology in Computer Science and Engineering (Cyber Security),6,0,45,17,184,42,Hostler,North,Male,Hindi,Theory,UG
218192,2610776,KHZ56,D,69,9,32,,78,Bachelor of Technology in Computer Science and Engineering (Cyber Security),27,5,37,0,184,42,Hostler,North,Male,Hindi,Theory,UG
218192,2610776,KHZ57,B+,39,32,72,,76,Bachelor of Technology in Computer Science and Engineering (Cyber Security),32,5,1,1,184,42,Hostler,North,Male,Hindi,Theory,UG
218192,2610776,KHZ58,B+,66,29,56,,81,Bachelor of Technology in Computer Science and Engineering (Cyber Security),3,28,13,22,184,42,Hostler,North,Male,Hindi,Theory,UG
218192,2666776,KHZ28,B,49,25,73,,79,Bachelor of Technology in Computer Science and Engineering (Cyber Security),25,19,0,5,165,57,Hostler,East,Female,English,Theory,UG
218192,2666776,KHZ51,A,64,35,69,,85,Bachelor of Technology in Computer Science and Engineering (Cyber Security),27,37,0,0,165,57,Hostler,East,Female,English,Theory,UG
218192,2666776,KHZ52,B+,78,,,62,97,Bachelor of Technology in Computer Science and Engineering (Cyber Security),23,21,19,15,165,57,Hostler,East,Female,English,Theory,UG
218192,2666776,KHZ53,B+,83,24,56,,87,Bachelor of Technology in Computer Science and Engineering (Cyber Security),25,10,32,16,165,57,Hostler,East,Female,English,Theory,UG
218192,2666776,KHZ54,C,68,10,40,,63,Bachelor of Technology in Computer Science and Engineering (Cyber Security),8,12,4,44,165,57,Hostler,East,Female,English,Theory,UG
218192,2666776,KHZ55,A+,89,,,87,85,Bachelor of Technology in Computer Science and Engineering (Cyber Security),26,34,13,16,165,57,Hostler,East,Female,English,Theory,UG
218192,2666776,KHZ56,B,75,18,48,,85,Bachelor of Technology in Computer Science and Engineering (Cyber Security),46,29,0,0,165,57,Hostler,East,Female,English,Theory,UG
218192,2666776,KHZ57,B+,49,27,82,,50,Bachelor of Technology in Computer Science and Engineering (Cyber Security),3,15,11,20,165,57,Hostler,East,Female,English,Theory,UG
218192,2666776,KHZ58,B+,32,29,66,,75,Bachelor of Technology in Computer Science and Engineering (Cyber Security),12,6,8,6,165,57,Hostler,East,Female,English,Theory,UG
218192,2667776,KHZ28,B+,47,20,68,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),19,8,16,4,157,82,Day Scholar,East,Female,Hindi,Theory,UG
218192,2667776,KHZ51,B,19,35,58,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),3,5,8,3,157,82,Day Scholar,East,Female,Hindi,Theory,UG
218192,2667776,KHZ52,B,93,,,36,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),11,37,21,24,157,82,Day Scholar,East,Female,Hindi,Theory,UG
218192,2667776,KHZ53,C,40,14,45,,92,Bachelor of Technology in Computer Science and Engineering (Cyber Security),20,6,2,12,157,82,Day Scholar,East,Female,Hindi,Theory,UG
218192,2667776,KHZ54,D,62,9,40,,38,Bachelor of Technology in Computer Science and Engineering (Cyber Security),41,14,7,0,157,82,Day Scholar,East,Female,Hindi,Theory,UG
218192,2667776,KHZ55,C,69,,,30,94,Bachelor of Technology in Computer Science and Engineering (Cyber Security),21,11,20,17,157,82,Day Scholar,East,Female,Hindi,Theory,UG
218192,2667776,KHZ56,D,59,12,32,,85,Bachelor of Technology in Computer Science and Engineering (Cyber Security),17,4,19,19,157,82,Day Scholar,East,Female,Hindi,Theory,UG
218192,2667776,KHZ57,C,35,19,50,,82,Bachelor of Technology in Computer Science and Engineering (Cyber Security),11,8,12,4,157,82,Day Scholar,East,Female,Hindi,Theory,UG
218192,2667776,KHZ58,D,24,29,35,,86,Bachelor of Technology in Computer Science and Engineering (Cyber Security),19,4,0,1,157,82,Day Scholar,East,Female,Hindi,Theory,UG
218192,2672776,KHZ28,B+,55,23,72,,95,Bachelor of Technology in Computer Science and Engineering (Cyber Security),19,8,26,2,168,61,Day Scholar,West,Male,Hindi,Theory,UG
218192,2672776,KHZ51,B+,53,28,63,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),26,25,2,0,168,61,Day Scholar,West,Male,Hindi,Theory,UG
218192,2672776,KHZ52,A,97,,,65,100,Bachelor of Technology in Computer Science and Engineering (Cyber Security),78,15,4,0,168,61,Day Scholar,West,Male,Hindi,Theory,UG
218192,2672776,KHZ53,B+,65,23,63,,94,Bachelor of Technology in Computer Science and Engineering (Cyber Security),52,4,9,0,168,61,Day Scholar,West,Male,Hindi,Theory,UG
218192,2672776,KHZ54,B+,74,32,55,,90,Bachelor of Technology in Computer Science and Engineering (Cyber Security),21,40,6,7,168,61,Day Scholar,West,Male,Hindi,Theory,UG
218192,2672776,KHZ55,B+,77,,,56,94,Bachelor of Technology in Computer Science and Engineering (Cyber Security),50,13,1,13,168,61,Day Scholar,West,Male,Hindi,Theory,UG
218192,2672776,KHZ56,A,79,27,55,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),4,56,19,0,168,61,Day Scholar,West,Male,Hindi,Theory,UG
218192,2672776,KHZ57,A,67,37,62,,95,Bachelor of Technology in Computer Science and Engineering (Cyber Security),36,10,12,9,168,61,Day Scholar,West,Male,Hindi,Theory,UG
218192,2672776,KHZ58,A,67,33,56,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),42,13,7,5,168,61,Day Scholar,West,Male,Hindi,Theory,UG
218192,2772776,KHZ28,A,74,39,77,,87,Bachelor of Technology in Computer Science and Engineering (Cyber Security),26,16,32,0,179,58,Day Scholar,South,Male,Regional,Theory,UG
218192,2772776,KHZ391,B+,76,,,70,76,Bachelor of Technology in Computer Science and Engineering (Cyber Security),17,9,38,12,179,58,Day Scholar,South,Male,Regional,Theory,UG
218192,2772776,KHZ51,C,58,29,28,,67,Bachelor of Technology in Computer Science and Engineering (Cyber Security),16,14,21,7,179,58,Day Scholar,South,Male,Regional,Theory,UG
218192,2772776,KHZ52,E,30,,,20,67,Bachelor of Technology in Computer Science and Engineering (Cyber Security),21,3,1,5,179,58,Day Scholar,South,Male,Regional,Theory,UG
218192,2772776,KHZ53,B,50,29,52,,82,Bachelor of Technology in Computer Science and Engineering (Cyber Security),19,11,11,9,179,58,Day Scholar,South,Male,Regional,Theory,UG
218192,2772776,KHZ54,C,56,4,56,,79,Bachelor of Technology in Computer Science and Engineering (Cyber Security),37,14,2,3,179,58,Day Scholar,South,Male,Regional,Theory,UG
218192,2772776,KHZ55,A,72,,,88,89,Bachelor of Technology in Computer Science and Engineering (Cyber Security),13,5,12,42,179,58,Day Scholar,South,Male,Regional,Theory,UG
218192,2772776,KHZ56,D,44,25,33,,83,Bachelor of Technology in Computer Science and Engineering (Cyber Security),38,5,1,0,179,58,Day Scholar,South,Male,Regional,Theory,UG
218192,2772776,KHZ57,D,22,17,35,,86,Bachelor of Technology in Computer Science and Engineering (Cyber Security),21,0,0,1,179,58,Day Scholar,South,Male,Regional,Theory,UG
218192,2772776,KHZ58,C,42,33,29,,83,Bachelor of Technology in Computer Science and Engineering (Cyber Security),8,19,14,1,179,58,Day Scholar,South,Male,Regional,Theory,UG
218192,2779776,KHZ28,B+,68,33,61,,77,Bachelor of Technology in Computer Science and Engineering (Cyber Security),24,19,3,22,152,64,Day Scholar,West,Female,English,Theory,UG
218192,2779776,KHZ391,A,84,,,84,79,Bachelor of Technology in Computer Science and Engineering (Cyber Security),34,24,22,4,152,64,Day Scholar,West,Female,English,Theory,UG
218192,2779776,KHZ51,D,40,28,30,,70,Bachelor of Technology in Computer Science and Engineering (Cyber Security),27,9,3,1,152,64,Day Scholar,West,Female,English,Theory,UG
218192,2779776,KHZ52,C,58,,,47,88,Bachelor of Technology in Computer Science and Engineering (Cyber Security),55,3,0,0,152,64,Day Scholar,West,Female,English,Theory,UG
218192,2779776,KHZ53,E,0,17,13,,74,Bachelor of Technology in Computer Science and Engineering (Cyber Security),0,0,0,0,152,64,Day Scholar,West,Female,English,Theory,UG
218192,2779776,KHZ54,E,46,12,23,,82,Bachelor of Technology in Computer Science and Engineering (Cyber Security),29,12,4,1,152,64,Day Scholar,West,Female,English,Theory,UG
218192,2779776,KHZ55,C,49,,,50,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),33,0,8,8,152,64,Day Scholar,West,Female,English,Theory,UG
218192,2779776,KHZ56,E,39,12,32,,78,Bachelor of Technology in Computer Science and Engineering (Cyber Security),1,3,21,14,152,64,Day Scholar,West,Female,English,Theory,UG
218192,2779776,KHZ57,D,29,13,42,,81,Bachelor of Technology in Computer Science and Engineering (Cyber Security),15,2,8,4,152,64,Day Scholar,West,Female,English,Theory,UG
218192,2779776,KHZ58,E,33,27,29,,43,Bachelor of Technology in Computer Science and Engineering (Cyber Security),14,8,7,4,152,64,Day Scholar,West,Female,English,Theory,UG
218192,2799776,KHZ28,A,67,25,70,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),2,58,1,6,176,67,Hostler,East,Male,Regional,Theory,UG
218192,2799776,KHZ51,B,30,24,76,,78,Bachelor of Technology in Computer Science and Engineering (Cyber Security),22,5,2,1,176,67,Hostler,East,Male,Regional,Theory,UG
218192,2799776,KHZ52,A+,100,,,81,89,Bachelor of Technology in Computer Science and Engineering (Cyber Security),50,48,2,0,176,67,Hostler,East,Male,Regional,Theory,UG
218192,2799776,KHZ53,B,55,22,69,,69,Bachelor of Technology in Computer Science and Engineering (Cyber Security),11,23,12,9,176,67,Hostler,East,Male,Regional,Theory,UG
218192,2799776,KHZ54,B,85,19,58,,55,Bachelor of Technology in Computer Science and Engineering (Cyber Security),64,6,7,8,176,67,Hostler,East,Male,Regional,Theory,UG
218192,2799776,KHZ55,A+,96,,,82,87,Bachelor of Technology in Computer Science and Engineering (Cyber Security),67,0,1,28,176,67,Hostler,East,Male,Regional,Theory,UG
218192,2799776,KHZ56,C,77,20,36,,68,Bachelor of Technology in Computer Science and Engineering (Cyber Security),8,33,9,27,176,67,Hostler,East,Male,Regional,Theory,UG
218192,2799776,KHZ57,B,52,32,48,,72,Bachelor of Technology in Computer Science and Engineering (Cyber Security),28,19,1,4,176,67,Hostler,East,Male,Regional,Theory,UG
218192,2799776,KHZ58,B+,50,33,56,,71,Bachelor of Technology in Computer Science and Engineering (Cyber Security),7,35,5,3,176,67,Hostler,East,Male,Regional,Theory,UG
218192,2812776,KHZ28,A+,79,42,75,,87,Bachelor of Technology in Computer Science and Engineering (Cyber Security),78,1,0,0,162,46,Hostler,North,Male,English,Theory,UG
218192,2812776,KHZ51,A+,74,34,83,,90,Bachelor of Technology in Computer Science and Engineering (Cyber Security),54,17,2,1,162,46,Hostler,North,Male,English,Theory,UG
218192,2812776,KHZ52,A,87,,,72,80,Bachelor of Technology in Computer Science and Engineering (Cyber Security),23,50,10,4,162,46,Hostler,North,Male,English,Theory,UG
218192,2812776,KHZ53,B+,76,29,49,,87,Bachelor of Technology in Computer Science and Engineering (Cyber Security),15,26,17,18,162,46,Hostler,North,Male,English,Theory,UG
218192,2812776,KHZ54,B+,64,32,65,,88,Bachelor of Technology in Computer Science and Engineering (Cyber Security),32,30,2,0,162,46,Hostler,North,Male,English,Theory,UG
218192,2812776,KHZ55,B+,55,,,77,86,Bachelor of Technology in Computer Science and Engineering (Cyber Security),31,17,4,3,162,46,Hostler,North,Male,English,Theory,UG
218192,2812776,KHZ56,B+,77,19,60,,88,Bachelor of Technology in Computer Science and Engineering (Cyber Security),24,50,2,1,162,46,Hostler,North,Male,English,Theory,UG
218192,2812776,KHZ57,O,90,43,88,,88,Bachelor of Technology in Computer Science and Engineering (Cyber Security),85,1,1,3,162,46,Hostler,North,Male,English,Theory,UG
